# DAY, BCHAIN/MKPRU, BCHAIN/MWNTD, BCHAIN/AVBLS, BCHARTS/KRAKENEUR, BCHAIN/NTRBL, BCHAIN/ETRAV, BCHAIN/MKTCP, BCHAIN/TRFUS, BCHAIN/HRATE, BCHARTS/BITSTAMPUSD, BCHAIN/DIFF, BCHAIN/MIREV, BCHAIN/ATRCT, BCHAIN/CPTRA, BCHAIN/NTREP, BCHAIN/NADDU, BCHAIN/TOTBC
243.00000000,15589.32166670,46058.00000000,1.06759479,13134.90000000,1972.06410256,301139.85275500,261381479588.00003052,12234766.58810000,14525562.20200000,15764.45000000,1873105475220.00000000,41529952.92000000,8.13333333,138.58297579,293690.00000000,749191.00000000,16766700.00000000
244.00000000,14380.58166670,48384.00000000,1.08320304,13010.00000000,2047.33557047,251609.98993000,241141682463.99996948,11300748.45570000,13873774.15450000,15390.05000000,1873105475220.00000000,37008426.91920000,9.80000000,124.84578683,290853.00000000,741488.00000000,16768562.50000000
245.00000000,14640.14000000,52306.00000000,1.04775372,12251.30000000,2144.38787879,251563.85726100,245524297888.00000000,11504149.53790000,15363575.40600000,14436.99000000,1873105475220.00000000,40531227.59000000,8.06666667,117.85361730,337150.00000000,838925.00000000,16770625.00000000
246.00000000,13215.57400000,42136.00000000,1.03688201,12258.90000000,2342.90476190,298339.39351400,221657719331.00000000,10289264.11450000,13687548.99800000,14351.00000000,1873105475220.00000000,33640243.61700000,10.70000000,100.38379400,327455.00000000,815099.00000000,16772462.50000000
247.00000000,14165.57500000,50964.00000000,1.03705697,10606.10000000,1781.73006135,234540.65257200,237620437837.00003052,7722285.67201000,15177350.24950000,12640.00000000,1873105475220.00000000,35435185.86250000,9.13333333,125.97063836,278158.00000000,678712.00000000,16774500.00000000
248.00000000,13812.18666670,37593.00000000,1.04338250,11993.60000000,1549.72435897,184794.66267800,231719459004.00003052,6483620.48335000,14975580.95970000,13880.00000000,1922580604980.00000000,32334328.98670000,13.90000000,138.22716398,231679.00000000,593282.00000000,16776450.00000000
249.00000000,15005.85666670,43995.00000000,1.04136760,11359.10000000,1994.03508772,234989.05082000,251777079093.99996948,9741276.58678000,16415540.66740000,13394.20000000,1931136454490.00000000,40553327.64170000,7.98333333,122.63562441,324425.00000000,850801.00000000,16778587.50000000
250.00000000,15053.26166670,48906.00000000,1.06551321,12299.80000000,2522.05732484,189339.12821400,252602010060.99996948,11285211.58660000,15071578.27350000,14670.96000000,1931136454490.00000000,39612658.07580000,9.55000000,103.10871876,376433.00000000,937530.00000000,16780550.00000000
251.00000000,15199.35500000,51380.00000000,1.06583270,12643.30000000,2529.80952381,266691.83551200,255085455191.00000000,11829066.66210000,16127548.72580000,15155.62000000,1931136454490.00000000,42527795.29000000,13.95000000,102.93385574,402643.00000000,1054711.00000000,16782650.00000000
252.00000000,17174.12000000,39627.00000000,1.06763580,12750.40000000,2396.55244755,300697.15059200,288257943758.00000000,12045172.46480000,13727615.87970000,15143.67000000,1931136454490.00000000,41569957.46000000,9.48333333,124.72436211,322200.00000000,888402.00000000,16784437.50000000
253.00000000,17319.19800000,65737.00000000,1.05460916,14297.40000000,2135.99404762,227080.97000700,290729366697.00000000,12027800.35440000,16127548.72580000,16927.99000000,1931136454490.00000000,46900388.18400000,9.76666667,134.87117394,342679.00000000,889098.00000000,16786537.50000000
254.00000000,16651.47166670,41153.00000000,1.04773831,14184.00000000,2272.75925926,294130.97774200,279554272793.00000000,11424807.87260000,15551564.84280000,17142.43000000,1931136454490.00000000,43826673.42670000,14.30000000,122.61171089,352796.00000000,910004.00000000,16788562.50000000
255.00000000,15265.90666670,50055.00000000,1.05064834,13208.60000000,2082.36144578,264641.99579700,256324304949.00000000,10602575.28390000,15935554.09810000,16173.98000000,1931136454490.00000000,41050023.02670000,14.87500000,122.31054762,329050.00000000,895996.00000000,16790637.50000000
256.00000000,14714.25333330,52481.00000000,1.05459935,12635.10000000,2196.73780488,257849.82199800,247091858022.00003052,11071272.04860000,15743559.47040000,14999.99000000,1931136454490.00000000,39993340.56000000,14.37500000,114.45877724,340700.00000000,919149.00000000,16792687.50000000
257.00000000,15126.39833330,50262.00000000,1.05819498,12072.90000000,2092.72891566,259905.10711000,254044267489.00000000,10895933.48110000,15935554.09810000,14403.51000000,1931136454490.00000000,41068171.47500000,13.70000000,121.71578018,330491.00000000,876989.00000000,16794762.50000000
258.00000000,13296.79400000,51638.00000000,1.05711746,12360.10000000,1751.08290155,270807.50844000,223348575757.00000000,9273727.09077000,18527481.57190000,14899.99000000,1931136454490.00000000,40136372.68900000,11.42500000,122.35875540,322216.00000000,822010.00000000,16797175.00000000
259.00000000,13912.88200000,51150.00000000,1.05466876,0.00000000,1685.90449438,234452.11637300,233728069871.00000000,8593093.92326000,17087521.86430000,13249.99000000,1931136454490.00000000,38260425.50000000,8.16666667,131.79087801,286175.00000000,747265.00000000,16799400.00000000
260.00000000,14499.77333330,39690.00000000,1.01463759,20000.00000000,1783.45637584,180298.68340200,243614497964.00000000,7662641.86909000,16501289.11380000,13829.28000000,2134254177770.00000000,33603224.70000000,9.68333333,130.46256497,253379.00000000,652049.00000000,16801262.50000000
261.00000000,13852.92000000,39943.00000000,1.05065777,11764.80000000,1516.41935484,193346.28656200,232773385343.99996948,6806278.50533000,17165770.55460000,14197.78000000,2227847638500.00000000,32575141.38000000,7.73333333,143.14838012,224444.00000000,592041.00000000,16803200.00000000
262.00000000,14012.19600000,47256.00000000,1.05933005,11296.40000000,1824.15333333,201862.47414300,235476004695.00000000,7147868.04353000,16612036.02060000,13647.99000000,2227847638500.00000000,32326136.17200000,8.48333333,122.14154345,259372.00000000,670839.00000000,16805075.00000000
263.00000000,11180.99833330,42731.00000000,1.05005422,11150.30000000,1910.22012579,270270.01332000,187919737801.00000000,6779961.27563000,17608758.18180000,13581.66000000,2227847638500.00000000,28025172.32250000,13.02500000,95.48833801,287366.00000000,737398.00000000,16807062.50000000
264.00000000,11116.94666670,44418.00000000,1.06221141,9370.10000000,1890.84431138,252411.08628900,186866424062.00000000,7505013.85889000,18494733.43620000,11393.97000000,2227847638500.00000000,29865677.22000000,13.42500000,97.25921641,300012.00000000,768381.00000000,16809150.00000000
265.00000000,11345.42333330,49989.00000000,1.05084887,9210.00000000,1788.98843931,238995.69354600,190731457101.00000000,7452780.62517000,19159214.87700000,11199.00000000,2227847638500.00000000,31046750.95170000,8.53333333,103.35307059,293730.00000000,744189.00000000,16811312.50000000
266.00000000,11422.44000000,43462.00000000,1.04835652,9360.00000000,1476.47878788,219156.11789900,192049767135.00000000,5614014.97038000,18273239.62260000,11290.90000000,2227847638500.00000000,28241982.90000000,13.07500000,119.74762835,231462.00000000,578406.00000000,16813375.00000000
267.00000000,12950.79333330,46473.00000000,1.10656859,9581.50000000,1351.74719101,208079.36339700,217775360375.99996948,5561112.06750000,19712949.41110000,11560.82000000,2227847638500.00000000,33309440.45330000,7.45000000,142.87221795,230899.00000000,559711.00000000,16815600.00000000
268.00000000,11505.22800000,41987.00000000,1.07749286,10521.90000000,1153.05882353,154149.93558600,193494205427.00000000,3950466.10751000,20709671.57230000,12782.99000000,2227847638500.00000000,29815798.36200000,11.52500000,143.04633366,207718.00000000,522861.00000000,16817937.50000000
269.00000000,10544.59333330,45659.00000000,1.08103810,9540.20000000,1470.43113772,199105.88767600,177360323481.00000000,3317461.28628000,18494733.43620000,11558.87000000,2227847638500.00000000,24447639.64330000,11.60000000,103.14828789,235003.00000000,574420.00000000,16820025.00000000
270.00000000,11223.06400000,43403.00000000,1.07034466,8861.30000000,1536.36158192,178482.55919700,188797048086.00000000,3209324.99345000,19602202.50430000,10810.00000000,2227847638500.00000000,27086864.96400000,7.80000000,103.11379918,232259.00000000,547568.00000000,16822237.50000000
271.00000000,11282.25833330,47828.00000000,1.06999395,8827.00000000,1422.85795455,186181.46222000,189817650188.00000000,3198498.78959000,19491455.59750000,10848.99000000,2227847638500.00000000,27021008.70830000,12.32500000,111.88855306,241244.00000000,576212.00000000,16824437.50000000
272.00000000,11214.44000000,45624.00000000,1.11032681,9224.10000000,1497.34177215,189321.54466800,188698793396.00000000,2476759.16262000,20445148.56480000,11400.98000000,2460585023620.00000000,23853113.88000000,11.37500000,104.08858806,227471.00000000,539581.00000000,16826412.50000000
273.00000000,10969.81500000,43761.00000000,1.04262730,9005.00000000,1422.31612903,257282.17657500,184603886255.00000000,2294141.71962000,20056949.54140000,11140.01000000,2603077300220.00000000,22680092.51250000,11.77500000,106.81422978,214772.00000000,514621.00000000,16828350.00000000
274.00000000,11524.77666670,38711.00000000,1.03854793,8960.10000000,1232.98089172,119799.46115000,193965592793.00000000,1939097.76709000,20315748.89030000,11093.74000000,2603077300220.00000000,23654604.10830000,11.60000000,126.85569628,188058.00000000,541699.00000000,16830312.50000000
275.00000000,11765.71000000,38714.00000000,1.03100884,9172.20000000,1350.92405063,163590.56936000,198043813362.00000000,1827742.52239000,20445148.56480000,11446.54000000,2603077300220.00000000,24143236.92000000,11.95000000,117.43026233,205967.00000000,492738.00000000,16832287.50000000
276.00000000,11212.65500000,45654.00000000,1.01817389,9384.00000000,1568.75675676,160557.70645500,188755376010.00000000,1634257.12780000,19151151.82020000,11685.58000000,2603077300220.00000000,21651636.80500000,12.27500000,96.38235165,225983.00000000,532630.00000000,16834137.50000000
277.00000000,10184.06166670,45263.00000000,0.98750867,9032.00000000,1416.82035928,172755.80708100,171461153634.00000000,1632514.29013000,21609745.63490000,11162.62000000,2603077300220.00000000,22124873.97080000,11.07500000,96.74924884,230310.00000000,531440.00000000,16836225.00000000
278.00000000,10125.01333330,33656.00000000,1.04283132,8073.00000000,1745.94871795,159867.33063100,170481810440.00000000,1642340.30488000,15139761.91190000,9971.00000000,2603077300220.00000000,15840583.36000000,15.67500000,80.52914833,197264.00000000,481100.00000000,16837687.50000000
279.00000000,9083.25833333,52539.00000000,1.05396318,8137.40000000,1610.40000000,276923.32069700,152959231815.00000000,1944067.48096000,20703947.91370000,10148.99000000,2603077300220.00000000,19329173.73330000,12.47500000,78.04964662,249466.00000000,591550.00000000,16839687.50000000
280.00000000,8901.90166667,39185.00000000,1.02247852,7170.70000000,1404.27380952,330740.21918500,149923936216.00000000,2442348.72980000,21739145.30940000,9010.87000000,2603077300220.00000000,20349747.21000000,11.22500000,89.59190155,229894.00000000,551198.00000000,16841787.50000000
281.00000000,9076.67833333,37380.00000000,0.99656686,7089.30000000,1233.48734177,164374.02442500,152885414136.00000000,1333616.10081000,20445148.56480000,8838.29000000,2603077300220.00000000,18561807.19170000,10.47500000,98.82475748,184856.00000000,436196.00000000,16843762.50000000
282.00000000,8400.64833333,29618.00000000,0.99048795,7435.00000000,975.76966292,193244.21397000,141517216815.00000000,935132.43453400,23033142.05400000,9225.31000000,2603077300220.00000000,19061071.06830000,9.27500000,112.99967744,165753.00000000,396694.00000000,16845987.50000000
283.00000000,6838.81666667,40852.00000000,1.10273347,6524.90000000,1169.52972973,257109.29930600,115222434845.00001526,1188364.08812000,23938939.77520000,8190.78000000,2603077300220.00000000,16457612.30830000,6.13333333,78.58611514,208757.00000000,486553.00000000,16848300.00000000
284.00000000,7685.63333333,46362.00000000,1.06752446,5430.90000000,1436.00000000,286153.34031500,129506188061.00000000,1262518.87784000,24293141.31930000,6878.65000000,2607870187290.00000000,17000620.93330000,7.43333333,72.07311859,238351.00000000,589896.00000000,16850425.00000000
285.00000000,8099.95833333,40090.00000000,1.07172239,6191.40000000,1515.73758865,208207.33171100,136502016576.00000000,1000515.69023000,20149017.21190000,7737.26000000,2874674234420.00000000,14762174.06250000,8.86666667,71.48027201,205988.00000000,489402.00000000,16852187.50000000
286.00000000,8240.53666667,35811.00000000,1.04830523,6168.30000000,1322.81679389,214089.82691400,138884562886.00000000,725043.65561700,18720008.89900000,7588.01000000,2874674234420.00000000,13782297.57500000,13.67500000,82.05323158,166517.00000000,398607.00000000,16853825.00000000
287.00000000,8535.51666667,34678.00000000,1.07619255,6759.80000000,1317.48148148,199472.83091900,143870507869.00000000,754234.53911100,19291612.22420000,8259.42000000,2874674234420.00000000,14685356.42500000,12.20000000,85.22387785,173698.00000000,462086.00000000,16855512.50000000
288.00000000,8319.87656618,34213.00000000,1.03479243,7079.40000000,1271.20979021,116211.04863100,140250655239.00000000,738768.89903100,20434818.87450000,8693.98000000,2874674234420.00000000,15154655.16530000,9.45000000,85.87463218,177603.00000000,421547.00000000,16857300.00000000
289.00000000,8343.45500000,27976.00000000,1.00691915,6990.60000000,974.88741722,85791.95131830,140663872243.00000000,516998.71385900,21578025.52480000,8560.00000000,2874674234420.00000000,15831705.86250000,7.53333333,110.49175335,144165.00000000,368624.00000000,16859187.50000000
290.00000000,8811.34333333,41634.00000000,1.04129159,6596.80000000,1126.01204819,181029.65408900,148570372921.00000000,616527.14602600,23721537.99420000,8077.25000000,2874674234420.00000000,18398084.88000000,10.20000000,101.11420282,183345.00000000,437380.00000000,16861262.50000000
291.00000000,8597.76750000,39126.00000000,1.03295616,7234.30000000,1115.75609756,146929.34577500,144986840155.00000000,589576.88532500,23435736.33160000,8891.20000000,2874674234420.00000000,17728596.58500000,11.05000000,99.54422387,179616.00000000,414749.00000000,16863312.50000000
292.00000000,9334.63333333,42611.00000000,1.01583483,6910.00000000,1097.30167598,148097.50308200,157433725215.00000000,595161.93243700,25579248.80090000,8504.57000000,2874674234420.00000000,20951584.51670000,10.22500000,109.36631766,192621.00000000,450367.00000000,16865550.00000000
293.00000000,9977.15400000,43135.00000000,1.06389496,7625.80000000,1512.84732824,129180.36109100,168286527234.00000000,639336.57696400,18720008.89900000,9490.98000000,2874674234420.00000000,16527155.60100000,8.48333333,85.66287851,194351.00000000,475029.00000000,16867187.50000000
294.00000000,10127.16166670,39807.00000000,0.98963439,8056.60000000,1195.78343949,106729.74900100,170836609229.00000000,589979.41881200,22435430.51250000,10011.30000000,2874674234420.00000000,19925190.57920000,6.61666667,109.00581763,180685.00000000,422415.00000000,16869150.00000000
295.00000000,10841.99166670,35640.00000000,0.97301718,8192.50000000,1166.36912752,80893.89617720,182915376933.00000000,527340.96424400,21292223.86220000,10203.14000000,2874674234420.00000000,20236577.44580000,7.93333333,119.22820457,167847.00000000,401860.00000000,16871012.50000000
296.00000000,10503.29833330,32328.00000000,0.97276667,8965.00000000,984.53703704,79660.08197500,177222546652.00000000,468271.49902600,23149934.66900000,11101.00000000,2874674234420.00000000,21269179.12500000,6.96666667,136.28922928,153951.00000000,378869.00000000,16873037.50000000
297.00000000,11110.96500000,42648.00000000,1.00658407,8424.30000000,1156.58641975,103474.27024200,187498228810.00000000,565638.24953700,23149934.66900000,10433.68000000,2874674234420.00000000,22566369.91500000,8.41666667,123.10248002,181922.00000000,436341.00000000,16875062.50000000
298.00000000,11390.39166670,45657.00000000,1.01084026,9017.70000000,1407.48226950,130404.45595900,192233646840.00000000,594928.42332700,21079198.66610000,11159.12000000,2967853337740.00000000,20189469.22920000,8.46666667,104.15708214,191891.00000000,455116.00000000,16876825.00000000
299.00000000,10532.79166670,45683.00000000,0.98509463,9143.20000000,1214.20710059,145459.85457700,177782332242.00000000,428501.00910100,25265138.82670000,11233.42000000,3007383866430.00000000,22261055.18750000,6.88333333,110.52101795,197610.00000000,459675.00000000,16878937.50000000
300.00000000,9931.07166667,40156.00000000,0.91895636,8514.80000000,1229.76510067,252887.92526600,167644434591.00000000,373430.42755000,22275181.56910000,10446.79000000,3007383866430.00000000,18506552.05080000,9.11666667,102.98278935,176840.00000000,499533.00000000,16880800.00000000
301.00000000,10162.11666670,39850.00000000,1.00629297,7978.00000000,1251.30405405,176140.06179400,171563458942.00000000,751469.27984100,22125683.70620000,9843.33000000,3007383866430.00000000,19145427.80000000,12.67500000,105.57302443,177105.00000000,424502.00000000,16882650.00000000
302.00000000,9697.95600000,32952.00000000,1.02789404,8253.00000000,1065.75172414,167742.75814400,163744774409.00000000,932047.94570900,21677190.11760000,10135.20000000,3007383866430.00000000,18033349.18200000,14.75000000,119.77683355,147767.00000000,355221.00000000,16884462.50000000
303.00000000,9696.59333333,30379.00000000,0.71016132,7875.00000000,847.18713450,76301.01273470,163742492983.00000000,401832.67507000,25564134.55250000,9688.26000000,3007383866430.00000000,20726468.25000000,6.50000000,145.84418285,140109.00000000,355805.00000000,16886600.00000000
304.00000000,10348.60333330,41805.00000000,0.98231446,7778.20000000,1322.51063830,107085.77636800,174770964462.00000000,478005.62436200,21079198.66610000,9595.99000000,3007383866430.00000000,18260110.58170000,12.60000000,100.37548934,176307.00000000,435989.00000000,16888362.50000000
305.00000000,10763.88333330,47950.00000000,1.01619215,8362.60000000,1372.65000000,139296.16827200,181805891408.00000000,544068.95156900,23919658.06080000,10329.99000000,3007383866430.00000000,21592349.96670000,10.62500000,100.49828625,206374.00000000,494787.00000000,16890362.50000000
306.00000000,10370.16500000,41246.00000000,1.05421640,8610.10000000,1220.79354839,201960.97361500,175175938229.00000000,531980.01074600,23172168.74640000,10572.49000000,3007383866430.00000000,20144045.51250000,10.72500000,108.99401605,182462.00000000,469400.00000000,16892300.00000000
307.00000000,11009.38166670,52215.00000000,1.06824052,8429.90000000,1416.63030303,183325.63970100,185996484778.00000000,573101.57587700,24667147.37520000,10314.99000000,3007383866430.00000000,22728868.45080000,11.22500000,99.59593086,227031.00000000,514904.00000000,16894362.50000000
308.00000000,11055.81500000,44116.00000000,0.86106447,8853.80000000,1250.46794872,119142.88175300,186802505182.00000000,464496.46658300,23321666.60930000,10917.37000000,3007383866430.00000000,21569895.06500000,11.65000000,112.89791881,188528.00000000,524246.00000000,16896312.50000000
309.00000000,11326.94833330,38405.00000000,0.97683352,8940.30000000,983.46666667,91342.44597480,191409144345.00000000,430013.99026300,26909615.31840000,11032.81000000,3007383866430.00000000,25485633.75000000,9.95000000,146.39623859,171396.00000000,416966.00000000,16898562.50000000
310.00000000,11430.18166670,34657.00000000,1.00285364,9229.90000000,1082.64189189,92256.73089830,193174785117.00000000,382520.88194900,22125683.70620000,11445.00000000,3007383866430.00000000,21145836.08330000,10.92500000,134.35825131,155464.00000000,383191.00000000,16900412.50000000
311.00000000,11595.54000000,47510.00000000,1.01606052,9285.40000000,1351.93288591,136451.97474100,195991005854.00000000,516365.40407500,24372959.73090000,11479.68000000,3233581400370.00000000,21689457.57000000,13.55000000,109.77600380,194866.00000000,457316.00000000,16902275.00000000
312.00000000,10763.19833330,45111.00000000,1.02220949,9250.00000000,1320.61538462,118687.70420200,181943526346.00000000,400821.85089400,25517998.10760000,11417.39000000,3290605988760.00000000,20998999.94830000,6.83333333,103.82231769,193114.00000000,453773.00000000,16904225.00000000
313.00000000,10118.05800000,43277.00000000,1.02232191,8622.90000000,1362.91719745,156169.96115300,171057785684.00000000,352489.93394200,25681575.01850000,10723.01000000,3290605988760.00000000,19856688.82500000,7.23333333,94.44512407,194380.00000000,474916.00000000,16906187.50000000
314.00000000,9429.11166667,44114.00000000,1.01942307,8032.80000000,1212.48148148,143088.24488400,159429423746.00000000,335966.79838400,26499459.57320000,9904.52000000,3290605988760.00000000,19122238.46000000,10.62500000,98.91925509,188082.00000000,439933.00000000,16908212.50000000
315.00000000,9089.27833333,38513.00000000,1.03122834,7549.00000000,1357.39726027,209728.19024000,153700037465.00000000,316724.46017200,23882228.99810000,9293.06000000,3290605988760.00000000,16597022.23670000,13.12500000,85.29951266,184770.00000000,487166.00000000,16910037.50000000
316.00000000,8746.00200000,32887.00000000,1.01314556,7520.00000000,1115.91428571,108717.98334600,147910527299.00000000,352229.69485200,22900767.53240000,9228.83000000,3290605988760.00000000,15401709.52200000,13.52500000,100.22360393,149613.00000000,354482.00000000,16911787.50000000
317.00000000,9761.39666667,31746.00000000,1.01315076,7140.00000000,986.16993464,104178.07888600,165101334801.00000000,386652.66809800,25027267.37470000,8795.04000000,3290605988760.00000000,18756523.69500000,11.92500000,126.29121572,145142.00000000,349040.00000000,16913700.00000000
318.00000000,9182.84333333,43309.00000000,0.94704292,7748.60000000,1170.14906832,118997.92975100,155334337759.00000000,307329.88303100,26335882.66230000,9535.04000000,3290605988760.00000000,18489655.05170000,10.82500000,99.72611703,176548.00000000,426764.00000000,16915712.50000000
319.00000000,9154.70000000,43019.00000000,0.89258094,7411.10000000,1241.39240506,154955.23254900,154876353756.00000000,555473.22062000,25845151.92940000,9115.24000000,3290605988760.00000000,18172079.50000000,7.30000000,95.01379484,180767.00000000,419994.00000000,16917687.50000000
320.00000000,8151.53166667,41871.00000000,0.74463669,7406.30000000,1326.68055556,149873.07575800,137919738140.00000000,301935.72104000,23555075.17620000,9152.07000000,3290605988760.00000000,14672757.00000000,11.55000000,78.38429623,182145.00000000,418368.00000000,16919487.50000000
321.00000000,8358.12166667,44906.00000000,0.77043313,6624.10000000,1431.84722222,148147.95039100,141430179682.00000000,306293.80183500,23555075.17620000,8195.99000000,3290605988760.00000000,15044619.00000000,12.65000000,74.45177074,194745.00000000,459149.00000000,16921287.50000000
322.00000000,8530.40200000,41752.00000000,0.68367174,6732.00000000,1198.58333333,114974.96979600,144362019016.00000000,252941.52425300,25517998.10760000,8265.05000000,3290605988760.00000000,16634283.90000000,10.30000000,90.31616077,179043.00000000,457060.00000000,16923237.50000000
323.00000000,7993.67464364,33230.00000000,0.51542790,6727.00000000,1036.88590604,87993.26011960,135293742711.00001526,171987.24515900,24372959.73090000,8258.54000000,3290605988760.00000000,14888219.02380000,11.40000000,97.47958697,147916.00000000,352698.00000000,16925100.00000000
324.00000000,8171.41500000,32383.00000000,0.69528042,6386.30000000,1088.74834437,106127.31842300,138317439562.00000000,207005.95144700,25990711.29640000,7860.83000000,3381698122500.00000000,15423545.81250000,10.77500000,95.07577061,155432.00000000,382257.00000000,16926987.50000000
325.00000000,8412.03333333,45007.00000000,0.67804470,6683.20000000,1235.66451613,133484.38561800,142406681398.00000000,258927.84398000,26679206.95990000,8205.55000000,3462542391190.00000000,16306726.61670000,7.61666667,86.44815603,182063.00000000,421647.00000000,16928925.00000000
326.00000000,8986.94833333,45750.00000000,0.79388271,6969.80000000,1536.75590551,115375.49575900,152153641094.00000000,282002.16621400,21859737.31550000,8596.79000000,3462542391190.00000000,14275767.42750000,9.31666667,74.54491846,187021.00000000,423962.00000000,16930512.50000000
327.00000000,8947.75333333,45291.00000000,0.67026918,7295.90000000,1281.88157895,115928.98619600,151507050388.00000000,277606.50243000,26162835.21230000,8904.02000000,3462542391190.00000000,17009679.08670000,7.86666667,88.67689270,186851.00000000,424455.00000000,16932412.50000000
328.00000000,8690.40833333,43862.00000000,0.79781907,7212.20000000,1295.01398601,112702.15144600,147165112798.00000000,240939.73302000,24613719.96940000,8892.18000000,3462542391190.00000000,15534104.89580000,13.77500000,85.18440619,177713.00000000,418187.00000000,16934200.00000000
329.00000000,8686.82666667,40321.00000000,0.83054768,7078.70000000,1352.01503759,110642.21472800,147118901988.00000000,228095.85714800,22892480.81070000,8708.52000000,3462542391190.00000000,14450536.16000000,8.98333333,81.58218416,172416.00000000,430896.00000000,16935862.50000000
330.00000000,8662.37833333,35298.00000000,0.59655200,7245.00000000,1006.96794872,69750.85752160,146721740014.00000000,188536.56896600,26851330.87570000,8917.99000000,3462542391190.00000000,16891637.75000000,11.27500000,108.73066720,150932.00000000,360666.00000000,16937812.50000000
331.00000000,8617.29666667,30027.00000000,0.56877286,6924.00000000,1002.02962963,105796.39601100,145972696885.00000000,174340.62268200,23236728.64250000,8541.96000000,3462542391190.00000000,14541688.12500000,8.65000000,108.78682339,130110.00000000,318932.00000000,16939500.00000000
332.00000000,8197.54833333,42390.00000000,0.71241346,6865.60000000,1252.33333333,123720.41440900,138877740396.00000000,221211.39625700,25818587.38050000,8451.12000000,3462542391190.00000000,15370403.12500000,12.65000000,83.00034347,179941.00000000,416731.00000000,16941375.00000000
333.00000000,7876.19500000,43411.00000000,0.76319912,6551.90000000,1230.69078947,118459.94509900,133448537838.99998474,216676.33955100,26162835.21230000,8152.26000000,3462542391190.00000000,14964770.50000000,7.51666667,81.15599839,177746.00000000,414090.00000000,16943275.00000000
334.00000000,7960.38000000,42188.00000000,0.72455282,6305.10000000,1314.97037037,107067.81685400,134888340586.00001526,191787.31429700,23236728.64250000,7791.69000000,3462542391190.00000000,13433141.25000000,9.41666667,76.75108052,170699.00000000,395195.00000000,16944962.50000000
335.00000000,7172.28000000,42334.00000000,0.67972355,6445.10000000,1265.86184211,146222.17263200,121547642972.00000000,195094.82872400,26162835.21230000,7932.41000000,3462542391190.00000000,13627332.00000000,11.62500000,71.83802812,183921.00000000,428777.00000000,16946862.50000000
336.00000000,6882.53166667,38870.00000000,0.62542812,5741.00000000,1147.77777778,177530.33854900,116651254934.00000000,177326.15233800,27884074.37100000,7086.14000000,3462542391190.00000000,13937126.62500000,7.16666667,75.90864138,176008.00000000,449629.00000000,16948887.50000000
337.00000000,6935.48000000,32962.00000000,0.67632648,5526.00000000,1161.07031250,79395.44221810,117559767046.00000000,139226.12798800,22031861.23140000,6839.63000000,3462542391190.00000000,11096768.00000000,13.67500000,75.60369357,143012.00000000,332752.00000000,16950487.50000000
338.00000000,6794.10500000,27949.00000000,0.45317405,5616.70000000,834.12962963,86133.15555430,115177149938.99998474,124208.50574900,28274794.21680000,6926.50000000,3494288842680.00000000,13758062.62500000,6.61666667,102.73347047,129732.00000000,316428.00000000,16952512.50000000
339.00000000,7035.84833333,37282.00000000,0.56661187,5524.00000000,1078.06410256,109735.64843800,119289026722.99998474,150514.26818300,27227579.61620000,6816.31000000,3511060552900.00000000,13719904.25000000,6.85000000,82.47463115,161581.00000000,377673.00000000,16954462.50000000
340.00000000,7410.43500000,44651.00000000,0.67578579,5733.70000000,1220.36196319,133821.48108200,125655041078.00000000,186219.03320400,28449329.98360000,7052.75000000,3511060552900.00000000,15098761.31250000,11.45000000,76.84022313,190546.00000000,435410.00000000,16956500.00000000
341.00000000,6787.76166667,41346.00000000,0.72334634,6048.90000000,1263.33333333,110471.84036700,115109153213.00000000,168465.41397400,25656757.71530000,7415.53000000,3511060552900.00000000,12472512.06250000,11.37500000,68.06837260,178512.00000000,432977.00000000,16958337.50000000
342.00000000,6826.51000000,40207.00000000,0.64624472,5526.80000000,1165.58974359,112177.22907900,115779572222.00000000,166996.47429800,27227579.61620000,6799.37000000,3511060552900.00000000,13311694.50000000,10.70000000,74.12716669,174618.00000000,398397.00000000,16960287.50000000
343.00000000,6603.87666667,37889.00000000,0.82464762,5521.20000000,1252.81884058,107182.63039900,112015038567.99998474,228040.99994300,24085935.81430000,6771.30000000,3511060552900.00000000,11431310.51000000,9.45000000,67.20918190,166690.00000000,471570.00000000,16962012.50000000
344.00000000,6927.68800000,36567.00000000,0.53882509,5391.00000000,859.10555556,94399.59319230,117523117750.00000000,188194.76600900,31416438.01870000,6627.70000000,3511060552900.00000000,15587298.00000000,9.35000000,102.01496884,149177.00000000,331188.00000000,16964262.50000000
345.00000000,7017.65666667,29423.00000000,0.43145176,5608.20000000,860.46583851,78142.05670830,119063492862.00000000,147492.49602700,28100258.45010000,6904.21000000,3511060552900.00000000,14130051.69830000,9.87500000,103.01026122,131197.00000000,311299.00000000,16966275.00000000
346.00000000,6699.27333333,40077.00000000,0.73848778,5721.30000000,1201.10884354,114599.80059900,113674023588.00000000,150225.01591200,25656757.71530000,7027.26000000,3511060552900.00000000,12309914.75000000,8.80000000,70.57050325,169378.00000000,384889.00000000,16968112.50000000
347.00000000,6787.57166667,41272.00000000,0.68310445,5505.40000000,1136.67682927,119959.66319400,115186194164.00000000,156035.84575300,28623865.75040000,6782.39000000,3511060552900.00000000,13914521.91670000,6.90000000,75.47975089,179058.00000000,414048.00000000,16970162.50000000
